# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      19     0.03197     0.01846     0.00000   -1.257999838   -2.684123986   -1.426124148
     1      19     0.02131     0.01230     0.00000   -1.199603923   -2.712327795   -1.512723872
     1      19     0.01066     0.00615     0.00000   -1.155035499   -2.726001623   -1.570966125
     1      19     0.00000     0.00000     0.00000   -1.137122618   -2.731839094   -1.594716476
     1      20     0.00000     0.00000     0.00000   -1.137122618   -2.731839094   -1.594716476
     1      20     0.00710     0.01229     0.00000   -1.160503443   -2.725642253   -1.565138810
     1      20     0.01419     0.02458     0.00000   -1.216367509   -2.736572183   -1.520204674
     1      20     0.02129     0.03687     0.00000   -1.287270644   -2.775286593   -1.488015948
     1      20     0.02839     0.04917     0.00000   -1.365367985   -2.834376882   -1.469008897
     1      20     0.03548     0.06146     0.00000   -1.447008036   -2.872472973   -1.425464937
     1      20     0.04258     0.07375     0.00000   -1.530276062   -2.914031796   -1.383755734
     1      20     0.04968     0.08604     0.00000   -1.613883110   -2.941152902   -1.327269792
     1      20     0.05677     0.09833     0.00000   -1.695603422   -2.959154106   -1.263550684
     1      20     0.06387     0.11062     0.00000   -1.760552046   -2.979075690   -1.218523644
     1      20     0.07097     0.12292     0.00000   -1.751201469   -2.953763586   -1.202562117
     1      20     0.07806     0.13521     0.00000   -1.714367444   -2.913733260   -1.199365816
     1      20     0.08516     0.14750     0.00000   -1.672281086   -2.871611384   -1.199330298
     1      20     0.09226     0.15979     0.00000   -1.627546242   -2.826897202   -1.199350960
     1      20     0.09935     0.17208     0.00000   -1.584609267   -2.799221402   -1.214612135
     1      20     0.10645     0.18437     0.00000   -1.671326238   -2.951136640   -1.279810401
     1      20     0.11354     0.19667     0.00000   -1.773728785   -3.076638055   -1.302909270
     1      20     0.12064     0.20896     0.00000   -1.877223006   -3.197609808   -1.320386802
     1      20     0.12774     0.22125     0.00000   -1.981690678   -3.321337704   -1.339647026
     1      20     0.13483     0.23354     0.00000   -2.085088989   -3.444310636   -1.359221647
     1      20     0.14193     0.24583     0.00000   -2.185039473   -3.563046992   -1.378007519
     1      20     0.14903     0.25812     0.00000   -2.278823659   -3.672898449   -1.394074790
     1      20     0.15612     0.27041     0.00000   -2.363710437   -3.768024158   -1.404313721
     1      20     0.16322     0.28271     0.00000   -2.437597774   -3.845017695   -1.407419920
     1      20     0.17032     0.29500     0.00000   -2.499593619   -3.907137791   -1.407544172
     1      20     0.17741     0.30729     0.00000   -2.550030901   -3.957575343   -1.407544442
     1      20     0.18451     0.31958     0.00000   -2.589957697   -3.997584159   -1.407626462
     1      20     0.19161     0.33187     0.00000   -2.620586513   -4.030608037   -1.410021524
     1      20     0.19870     0.34416     0.00000   -2.642994821   -4.061393302   -1.418398481
