# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      40     0.46000     0.26558     0.00000   -0.515514933   -1.546540635   -1.031025703
     1      40     0.44978     0.25968     0.00000   -0.504299841   -1.537176516   -1.032876676
     1      40     0.43956     0.25378     0.00000   -0.490615574   -1.527349035   -1.036733461
     1      40     0.42933     0.24788     0.00000   -0.474475866   -1.515542258   -1.041066392
     1      40     0.41911     0.24197     0.00000   -0.455897319   -1.497456900   -1.041559581
     1      40     0.40889     0.23607     0.00000   -0.434899528   -1.473612158   -1.038712631
     1      40     0.39867     0.23017     0.00000   -0.411505403   -1.452413437   -1.040908033
     1      40     0.38845     0.22427     0.00000   -0.385741943   -1.428585194   -1.042843251
     1      40     0.37822     0.21837     0.00000   -0.357640206   -1.398249463   -1.040609258
     1      40     0.36800     0.21247     0.00000   -0.327237419   -1.367022495   -1.039785077
     1      40     0.35778     0.20656     0.00000   -0.294576904   -1.334690963   -1.040114059
     1      40     0.34756     0.20066     0.00000   -0.259709303   -1.299991984   -1.040282681
     1      40     0.33733     0.19476     0.00000   -0.222694882   -1.262336910   -1.039642028
     1      40     0.32711     0.18886     0.00000   -0.183602959   -1.221194087   -1.037591128
     1      40     0.31689     0.18296     0.00000   -0.142514138   -1.176618082   -1.034103943
     1      40     0.30667     0.17705     0.00000   -0.099521793   -1.129119094   -1.029597301
     1      40     0.29645     0.17115     0.00000   -0.054733480   -1.079350149   -1.024616669
     1      40     0.28622     0.16525     0.00000   -0.008273122   -1.027941470   -1.019668348
     1      40     0.27600     0.15935     0.00000    0.039715231   -0.975476333   -1.015191564
     1      40     0.26578     0.15345     0.00000    0.089062252   -0.922477006   -1.011539258
     1      40     0.25556     0.14755     0.00000    0.139566839   -0.869301995   -1.008868834
     1      40     0.24533     0.14164     0.00000    0.190978400   -0.815971775   -1.006950175
     1      40     0.23511     0.13574     0.00000    0.242966479   -0.762093895   -1.005060374
     1      40     0.22489     0.12984     0.00000    0.295050812   -0.707137886   -1.002188697
     1      40     0.21467     0.12394     0.00000    0.346406365   -0.650548922   -0.996955287
     1      40     0.20445     0.11804     0.00000    0.395250607   -0.590504340   -0.985754947
     1      40     0.19422     0.11213     0.00000    0.436603561   -0.520740084   -0.957343645
     1      40     0.18400     0.10623     0.00000    0.457162324   -0.439995367   -0.897157690
     1      40     0.17378     0.10033     0.00000    0.448286529   -0.404478224   -0.852764753
     1      40     0.16356     0.09443     0.00000    0.424331734   -0.414979587   -0.839311321
     1      40     0.15333     0.08853     0.00000    0.396107706   -0.439327776   -0.835435482
     1      40     0.14311     0.08263     0.00000    0.367513142   -0.466660324   -0.834173466
     1      40     0.13289     0.07672     0.00000    0.340290844   -0.493599629   -0.833890472
     1      40     0.12267     0.07082     0.00000    0.315610750   -0.519818477   -0.835429227
     1      40     0.11244     0.06492     0.00000    0.294596658   -0.543321480   -0.837918138
