# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      19     0.29835     0.17225     0.00000   -2.015960886   -2.778137697   -0.762176812
     1      19     0.28770     0.16610     0.00000   -1.969702241   -2.729005094   -0.759302853
     1      19     0.27704     0.15995     0.00000   -1.922035481   -2.679111639   -0.757076158
     1      19     0.26639     0.15380     0.00000   -1.873089194   -2.628707276   -0.755618082
     1      19     0.25573     0.14765     0.00000   -1.823005983   -2.577416202   -0.754410220
     1      19     0.24508     0.14149     0.00000   -1.771946257   -2.526388271   -0.754442014
     1      19     0.23442     0.13534     0.00000   -1.720095903   -2.474192485   -0.754096581
     1      19     0.22376     0.12919     0.00000   -1.667687803   -2.421347981   -0.753660178
     1      19     0.21311     0.12304     0.00000   -1.615077273   -2.367944169   -0.752866896
     1      19     0.20245     0.11689     0.00000   -1.563181287   -2.313669390   -0.750488104
     1      19     0.19180     0.11073     0.00000   -1.520723060   -2.238398550   -0.717675490
     1      19     0.18114     0.10458     0.00000   -1.544083903   -2.196792996   -0.652709093
     1      19     0.17049     0.09843     0.00000   -1.587432637   -2.236934871   -0.649502233
     1      19     0.15983     0.09228     0.00000   -1.630414099   -2.279483776   -0.649069676
     1      19     0.14918     0.08613     0.00000   -1.671594803   -2.320618408   -0.649023606
     1      19     0.13852     0.07998     0.00000   -1.710465790   -2.359646112   -0.649180323
     1      19     0.12787     0.07382     0.00000   -1.746427779   -2.396160130   -0.649732350
     1      19     0.11721     0.06767     0.00000   -1.776873016   -2.429591191   -0.652718175
     1      19     0.10655     0.06152     0.00000   -1.761619966   -2.462717944   -0.701097977
     1      19     0.09590     0.05537     0.00000   -1.689901769   -2.428297037   -0.738395268
     1      19     0.08524     0.04922     0.00000   -1.614427467   -2.368735021   -0.754307553
     1      19     0.07459     0.04306     0.00000   -1.539300673   -2.305772928   -0.766472255
     1      19     0.06393     0.03691     0.00000   -1.465320967   -2.251941109   -0.786620142
     1      19     0.05328     0.03076     0.00000   -1.393105439   -2.202959251   -0.809853812
     1      19     0.04262     0.02461     0.00000   -1.323504339   -2.151604045   -0.828099706
     1      19     0.03197     0.01846     0.00000   -1.257999838   -2.110761761   -0.852761924
     1      19     0.02131     0.01230     0.00000   -1.199603923   -2.108258356   -0.908654433
     1      19     0.01066     0.00615     0.00000   -1.155035499   -2.101945099   -0.946909600
     1      19     0.00000     0.00000     0.00000   -1.137122618   -2.100380980   -0.963258362
     1      20     0.00000     0.00000     0.00000   -1.137122618   -2.100380980   -0.963258362
     1      20     0.00710     0.01229     0.00000   -1.160503443   -2.103372239   -0.942868795
     1      20     0.01419     0.02458     0.00000   -1.216367509   -2.128453047   -0.912085538
     1      20     0.02129     0.03687     0.00000   -1.287270644   -2.178533772   -0.891263128
     1      20     0.02839     0.04917     0.00000   -1.365367985   -2.246225935   -0.880857951
     1      20     0.03548     0.06146     0.00000   -1.447008036   -2.292871599   -0.845863564
     1      20     0.04258     0.07375     0.00000   -1.530276062   -2.341850622   -0.811574561
     1      20     0.04968     0.08604     0.00000   -1.613883110   -2.376704614   -0.762821504
     1      20     0.05677     0.09833     0.00000   -1.695603422   -2.402287901   -0.706684479
     1      20     0.06387     0.11062     0.00000   -1.760552046   -2.427312031   -0.666759985
     1      20     0.07097     0.12292     0.00000   -1.751201469   -2.403838175   -0.652636706
     1      20     0.07806     0.13521     0.00000   -1.714367444   -2.364178971   -0.649811527
     1      20     0.08516     0.14750     0.00000   -1.672281086   -2.322052056   -0.649770970
     1      20     0.09226     0.15979     0.00000   -1.627546242   -2.277338573   -0.649792331
     1      20     0.09935     0.17208     0.00000   -1.584609267   -2.247156659   -0.662547392
     1      20     0.10645     0.18437     0.00000   -1.671326238   -2.384407846   -0.713081608
     1      20     0.11354     0.19667     0.00000   -1.773728785   -2.493324286   -0.719595500
     1      20     0.12064     0.20896     0.00000   -1.877223006   -2.596758142   -0.719535136
     1      20     0.12774     0.22125     0.00000   -1.981690678   -2.700689797   -0.718999119
     1      20     0.13483     0.23354     0.00000   -2.085088989   -2.803387660   -0.718298670
     1      20     0.14193     0.24583     0.00000   -2.185039473   -2.902646761   -0.717607288
     1      20     0.14903     0.25812     0.00000   -2.278823659   -2.995879605   -0.717055946
     1      20     0.15612     0.27041     0.00000   -2.363710437   -3.080451773   -0.716741336
     1      20     0.16322     0.28271     0.00000   -2.437597774   -3.154253750   -0.716655975
     1      20     0.17032     0.29500     0.00000   -2.499593619   -3.216246707   -0.716653088
     1      20     0.17741     0.30729     0.00000   -2.550030901   -3.266684360   -0.716653459
     1      20     0.18451     0.31958     0.00000   -2.589957697   -3.306669110   -0.716711413
     1      20     0.19161     0.33187     0.00000   -2.620586513   -3.338766359   -0.718179845
     1      20     0.19870     0.34416     0.00000   -2.642994821   -3.366253519   -0.723258697
     1      20     0.20580     0.35646     0.00000   -2.658047488   -3.389434652   -0.731387163
     1      20     0.21290     0.36875     0.00000   -2.666422570   -3.407357493   -0.740934923
     1      20     0.21999     0.38104     0.00000   -2.668662750   -3.419489262   -0.750826512
     1      20     0.22709     0.39333     0.00000   -2.665224131   -3.425636651   -0.760412520
