# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      21     0.24823     0.42995     0.00000   -3.288471473   -4.824121280   -1.535649807
     1      21     0.25532     0.44224     0.00000   -3.356779778   -4.892662341   -1.535882564
     1      21     0.26242     0.45452     0.00000   -3.407949632   -4.943788717   -1.535839085
     1      21     0.26951     0.46680     0.00000   -3.437565498   -4.973562299   -1.535996801
     1      21     0.27660     0.47909     0.00000   -3.464888716   -4.962774761   -1.497886046
     1      21     0.28369     0.49137     0.00000   -3.492255392   -5.042535389   -1.550279997
     1      21     0.29079     0.50366     0.00000   -3.480242430   -5.063798491   -1.583556061
     1      21     0.29788     0.51594     0.00000   -3.456608444   -5.059976394   -1.603367950
     1      21     0.30497     0.52823     0.00000   -3.430387445   -5.050195281   -1.619807836
     1      21     0.31206     0.54051     0.00000   -3.404704096   -5.039737331   -1.635033235
     1      21     0.31916     0.55279     0.00000   -3.381361050   -5.030246517   -1.648885466
     1      21     0.32625     0.56508     0.00000   -3.361738813   -5.021476094   -1.659737281
     1      21     0.33334     0.57736     0.00000   -3.346942265   -5.012527000   -1.665584735
     1      21     0.34043     0.58965     0.00000   -3.337745808   -5.004969245   -1.667223437
     1      21     0.34753     0.60193     0.00000   -3.334494008   -5.002082008   -1.667588000
     1      21     0.35354     0.59156     0.00000   -3.336636836   -5.003985714   -1.667348877
     1      21     0.35955     0.58120     0.00000   -3.342548597   -5.009245217   -1.666696620
     1      21     0.36556     0.57083     0.00000   -3.351688591   -5.017309277   -1.665620686
     1      21     0.37156     0.56046     0.00000   -3.363395369   -5.027184727   -1.663789357
     1      21     0.37757     0.55009     0.00000   -3.376934002   -5.037633989   -1.660699987
     1      21     0.38358     0.53973     0.00000   -3.391500207   -5.047524252   -1.656024045
     1      21     0.38959     0.52936     0.00000   -3.406093368   -5.055682921   -1.649589553
     1      21     0.39560     0.51899     0.00000   -3.418733319   -5.059358570   -1.640625251
     1      21     0.40161     0.50862     0.00000   -3.418699468   -5.037191387   -1.618491919
     1      21     0.40762     0.49825     0.00000   -3.347407040   -4.892641793   -1.545234752
     1      21     0.41363     0.48789     0.00000   -3.301943898   -4.872640675   -1.570696778
     1      21     0.41964     0.47752     0.00000   -3.235722319   -4.785213145   -1.549490825
     1      21     0.42565     0.46715     0.00000   -3.145986613   -4.678869920   -1.532883308
     1      21     0.43166     0.45678     0.00000   -3.041085715   -4.563798831   -1.522713115
     1      21     0.43767     0.44642     0.00000   -2.927608038   -4.445549981   -1.517941943
     1      21     0.44368     0.43605     0.00000   -2.809934218   -4.326588282   -1.516654064
     1      21     0.44969     0.42568     0.00000   -2.691334351   -4.208792177   -1.517457826
     1      21     0.45570     0.41531     0.00000   -2.575051561   -4.095899301   -1.520847740
     1      21     0.46171     0.40494     0.00000   -2.465764126   -3.999967954   -1.534203828
     1      21     0.46772     0.39458     0.00000   -2.372190241   -3.921658609   -1.549468368
     1      21     0.47373     0.38421     0.00000   -2.307034849   -3.874829216   -1.567794367
     1      21     0.47974     0.37384     0.00000   -2.272420158   -3.853659320   -1.581239162
     1      21     0.48575     0.36347     0.00000   -2.256246245   -3.843191613   -1.586945368
     1      21     0.49176     0.35311     0.00000   -2.248779409   -3.837714419   -1.588935010
     1      21     0.49777     0.34274     0.00000   -2.245464580   -3.834215104   -1.588750524
     1      21     0.50378     0.33237     0.00000   -2.244171041   -3.830882611   -1.586711570
     1      21     0.50979     0.32200     0.00000   -2.243756973   -3.826951414   -1.583194441
