# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      21     0.01418     0.02457     0.00000   -1.803519921   -2.587854534   -0.784334612
     1      21     0.02128     0.03685     0.00000   -1.799706515   -2.593855706   -0.794149191
     1      21     0.02837     0.04914     0.00000   -1.807079447   -2.605489471   -0.798410023
     1      21     0.03546     0.06142     0.00000   -1.828403251   -2.624885470   -0.796482219
     1      21     0.04255     0.07371     0.00000   -1.863186225   -2.654780593   -0.791594368
     1      21     0.04965     0.08599     0.00000   -1.910038288   -2.696316260   -0.786277972
     1      21     0.05674     0.09827     0.00000   -1.967759357   -2.749386952   -0.781627595
     1      21     0.06383     0.11056     0.00000   -2.035432962   -2.813496991   -0.778064029
     1      21     0.07092     0.12284     0.00000   -2.112272678   -2.888081415   -0.775808737
     1      21     0.07802     0.13513     0.00000   -2.197461380   -2.972262784   -0.774801404
     1      21     0.08511     0.14741     0.00000   -2.289916450   -3.064480905   -0.774564455
     1      21     0.09220     0.15970     0.00000   -2.387124910   -3.161396358   -0.774271447
     1      21     0.09929     0.17198     0.00000   -2.460582717   -3.210967924   -0.750385207
     1      21     0.10639     0.18426     0.00000   -2.518335312   -3.293403008   -0.775067696
     1      21     0.11348     0.19655     0.00000   -2.516631624   -3.259694045   -0.743062421
     1      21     0.12057     0.20883     0.00000   -2.490665857   -3.241233988   -0.750568131
     1      21     0.12766     0.22112     0.00000   -2.465538141   -3.231046645   -0.765508505
     1      21     0.13475     0.23340     0.00000   -2.445498799   -3.228605657   -0.783106858
     1      21     0.14185     0.24569     0.00000   -2.432764525   -3.234328518   -0.801563993
     1      21     0.14894     0.25797     0.00000   -2.429063388   -3.247593732   -0.818530344
     1      21     0.15603     0.27026     0.00000   -2.435757925   -3.266123275   -0.830365350
     1      21     0.16312     0.28254     0.00000   -2.453755530   -3.288736159   -0.834980629
     1      21     0.17022     0.29482     0.00000   -2.483412441   -3.319308920   -0.835896479
     1      21     0.17731     0.30711     0.00000   -2.524504238   -3.360425545   -0.835921307
     1      21     0.18440     0.31939     0.00000   -2.576289097   -3.411659758   -0.835370661
     1      21     0.19149     0.33168     0.00000   -2.637636594   -3.472566978   -0.834930383
     1      21     0.19859     0.34396     0.00000   -2.707178290   -3.542993809   -0.835815519
     1      21     0.20568     0.35625     0.00000   -2.783434335   -3.621708624   -0.838274289
     1      21     0.21277     0.36853     0.00000   -2.864889096   -3.706734086   -0.841844990
     1      21     0.21986     0.38081     0.00000   -2.949997307   -3.796079379   -0.846082072
     1      21     0.22696     0.39310     0.00000   -3.037121841   -3.887774869   -0.850653029
     1      21     0.23405     0.40538     0.00000   -3.124373419   -3.979487816   -0.855114397
     1      21     0.24114     0.41767     0.00000   -3.209315028   -4.068035008   -0.858719980
     1      21     0.24823     0.42995     0.00000   -3.288471473   -4.149257709   -0.860786236
     1      21     0.25532     0.44224     0.00000   -3.356779778   -4.218487454   -0.861707676
     1      21     0.26242     0.45452     0.00000   -3.407949632   -4.269907196   -0.861957564
     1      21     0.26951     0.46680     0.00000   -3.437565498   -4.298806974   -0.861241476
     1      21     0.27660     0.47909     0.00000   -3.464888716   -4.309083701   -0.844194985
